29 23.0 910.89 472.67
0 24.0 575.59 810.27
1 24.0 927.76 467.87
2 24.0 679.91 1256.84
3 24.0 142.17 334.18
4 24.0 646.88 1219.02
5 24.0 864.33 482.64
6 24.0 146.56 343.21
7 24.0 286.0 374.91
8 24.0 369.46 423.57
9 24.0 417.62 756.78
10 24.0 451.03 980.75
11 24.0 358.27 636.15
12 24.0 844.83 1307.21
13 24.0 236.43 334.3
14 24.0 471.82 598.89
15 24.0 682.6 551.18
16 24.0 967.24 540.86
17 24.0 560.37 1127.44
18 24.0 153.84 358.19
19 24.0 315.3 626.47
20 24.0 391.31 404.63
21 24.0 890.0 475.79
22 24.0 486.07 635.58
23 24.0 580.26 495.16
24 24.0 696.02 583.37
25 24.0 870.14 387.29
26 24.0 159.75 370.01
27 24.0 652.21 790.48
28 24.0 147.46 345.06
29 24.0 919.73 469.93
0 25.0 569.09 812.24
1 25.0 930.59 466.11
2 25.0 674.89 1250.94
3 25.0 141.14 332.06
4 25.0 642.29 1213.85
5 25.0 855.9 481.07
6 25.0 145.73 341.49
7 25.0 289.07 382.08
8 25.0 379.74 423.94
9 25.0 414.98 748.11
10 25.0 458.76 978.45
11 25.0 350.85 638.38
12 25.0 839.32 1300.8
13 25.0 234.0 335.46
14 25.0 473.99 606.13
15 25.0 684.51 557.29
16 25.0 966.1 534.25
17 25.0 565.25 1133.1
18 25.0 152.73 355.9
19 25.0 318.15 634.37
20 25.0 381.42 407.63
21 25.0 883.41 477.85
22 25.0 484.26 629.5
23 25.0 574.92 496.78
24 25.0 694.02 576.96
25 25.0 879.5 389.33
26 25.0 158.84 368.48
27 25.0 660.21 788.11
28 25.0 146.56 343.21
29 25.0 925.17 468.36
0 26.0 562.29 814.29
1 26.0 928.39 464.5
2 26.0 669.22 1244.31
3 26.0 140.27 330.27
4 26.0 637.99 1208.94
5 26.0 849.32 475.68
6 26.0 144.91 339.8
7 26.0 293.65 387.42
8 26.0 388.83 421.32
9 26.0 412.65 740.44
10 26.0 466.24 976.23
11 26.0 342.91 640.77
12 26.0 833.89 1294.49
13 26.0 231.86 336.48
14 26.0 476.16 613.43
15 26.0 686.6 563.98
16 26.0 966.43 529.11
17 26.0 570.17 1138.8
18 26.0 151.6 353.57
19 26.0 321.81 641.46
20 26.0 371.45 410.65
21 26.0 876.85 479.91
22 26.0 482.21 622.6
23 26.0 568.95 498.59
24 26.0 692.08 570.74
25 26.0 888.93 391.39
26 26.0 158.09 366.93
27 26.0 668.08 785.8
28 26.0 145.76 341.57
29 26.0 928.6 467.7
0 27.0 555.28 816.4
1 27.0 923.66 465.39
2 27.0 666.48 1241.09
3 27.0 139.32 328.31
4 27.0 634.17 1204.5
5 27.0 846.0 468.09
6 27.0 143.91 337.76
7 27.0 298.97 392.52
8 27.0 397.66 418.78
9 27.0 410.3 732.72
10 27.0 471.67 974.61
11 27.0 335.19 643.09
12 27.0 828.46 1288.18
13 27.0 230.2 337.27
14 27.0 478.14 620.12
15 27.0 688.48 570.0
16 27.0 963.58 524.41
17 27.0 574.77 1144.16
18 27.0 150.29 350.88
19 27.0 328.21 646.06
20 27.0 361.77 413.59
21 27.0 869.46 482.14
22 27.0 480.38 616.41
23 27.0 563.22 500.32
24 27.0 690.15 564.58
25 27.0 898.1 393.39
26 27.0 157.19 365.08
27 27.0 677.02 783.19
28 27.0 145.16 340.32
29 27.0 930.0 465.02
0 28.0 549.77 818.06
1 28.0 917.38 467.3
2 28.0 662.78 1236.84
3 28.0 138.29 326.2
4 28.0 630.43 1200.16
5 28.0 843.8 460.93
6 28.0 143.18 336.25
7 28.0 302.14 399.57
8 28.0 405.94 416.43
9 28.0 407.76 724.39
10 28.0 478.3 971.25
11 28.0 327.44 642.38
12 28.0 823.1 1281.95
13 28.0 228.68 337.99
14 28.0 480.33 627.48
15 28.0 690.58 576.7
16 28.0 958.96 520.9
17 28.0 579.65 1149.86
18 28.0 149.02 348.28
19 28.0 336.0 646.18
20 28.0 352.25 416.48
21 28.0 862.05 482.5
22 28.0 478.52 610.16
23 28.0 557.78 501.97
24 28.0 688.1 558.01
25 28.0 907.49 395.49
26 28.0 156.3 363.24
27 28.0 685.68 780.65
28 28.0 144.37 338.69
29 28.0 926.01 464.95
0 29.0 544.38 819.34
1 29.0 910.29 469.5
2 29.0 657.51 1230.86
3 29.0 137.15 323.85
4 29.0 626.27 1195.34
5 29.0 841.41 453.76
6 29.0 142.2 334.24
7 29.0 304.62 405.76
8 29.0 414.27 414.11
9 29.0 405.17 715.87
10 29.0 480.8 964.29
11 29.0 322.23 635.78
12 29.0 817.2 1275.09
13 29.0 226.98 338.8
14 29.0 482.41 634.51
15 29.0 692.4 582.53
16 29.0 957.06 515.6
17 29.0 584.19 1155.17
18 29.0 147.68 345.51
19 29.0 343.85 643.83
20 29.0 342.03 419.58
21 29.0 854.98 480.64
22 29.0 476.51 603.41
23 29.0 551.5 503.86
24 29.0 686.17 551.85
25 29.0 917.37 397.75
26 29.0 155.48 361.56
27 29.0 694.03 778.18
28 29.0 143.29 336.49
29 29.0 920.54 466.31
0 30.0 540.59 815.67
1 30.0 902.58 471.89
2 30.0 652.19 1224.93
3 30.0 136.14 321.76
4 30.0 622.43 1190.88
5 30.0 838.85 446.17
6 30.0 141.55 332.89
7 30.0 307.48 412.78
8 30.0 423.37 411.54
9 30.0 402.75 707.92
10 30.0 478.88 957.36
11 30.0 319.52 628.75
12 30.0 811.31 1268.25
13 30.0 225.38 339.56
14 30.0 484.56 641.75
15 30.0 694.3 588.61
16 30.0 954.89 508.69
17 30.0 588.77 1160.43
18 30.0 146.81 343.72
19 30.0 350.72 641.76
20 30.0 332.02 422.61
21 30.0 849.19 475.45
22 30.0 474.75 597.52
23 30.0 545.06 505.81
24 30.0 684.11 545.25
25 30.0 926.35 399.8
26 30.0 154.63 359.81
27 30.0 702.79 775.52
28 30.0 142.64 335.13
29 30.0 912.89 468.7
0 31.0 539.19 811.2
1 31.0 895.63 474.04
2 31.0 646.96 1219.12
3 31.0 135.18 319.8
4 31.0 618.47 1186.28
5 31.0 834.0 439.06
6 31.0 140.86 331.49
7 31.0 309.77 418.13
8 31.0 433.33 412.01
9 31.0 402.44 702.32
10 31.0 476.7 950.22
11 31.0 316.93 621.54
12 31.0 805.45 1261.44
13 31.0 222.92 340.73
14 31.0 486.66 648.81
15 31.0 696.31 595.06
16 31.0 952.63 501.31
17 31.0 594.05 1164.1
18 31.0 145.88 341.8
19 31.0 358.77 639.34
20 31.0 325.93 424.2
21 31.0 846.35 469.2
22 31.0 472.66 590.62
23 31.0 539.3 507.54
24 31.0 682.04 538.64
25 31.0 935.57 401.76
26 31.0 153.89 358.3
27 31.0 711.78 772.72
28 31.0 141.79 333.39
29 31.0 903.79 471.52
0 32.0 537.23 804.63
1 32.0 888.22 476.34
2 32.0 641.28 1212.7
3 32.0 134.22 317.81
4 32.0 614.26 1181.39
5 32.0 827.56 434.91
6 32.0 139.91 329.53
7 32.0 310.84 420.53
8 32.0 442.04 409.48
9 32.0 407.83 699.76
10 32.0 474.28 942.34
11 32.0 314.4 613.5
12 32.0 799.73 1254.8
13 32.0 220.81 341.73
